,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,id,author_id,author,n_rt,text_complete,hashtags,colours_y,Id,Label,Colour,text_preprocessed,text_preprocessed_new,sentiment
501,501,501,501,501,501,501,501,1472934005683200013,1427107533433589762,CRINICO72,2,"Adesso,non ci sono più scuse.
#vaccinatevi https://t.co/9nu6MSOdCE",#vaccinatevi,1,1.4271075334335898e+18,CRINICO72,#007474,adesso non ci sono più scuse ,adesso scusa,0.0
502,502,502,502,502,502,502,502,1472981139904249857,292865253,Luca_Masala,1,E pure la #terzadose se la semo levata dai coglioni. #vaccinatevi,['#vaccinatevi'],#007474,,,,e pure la se la semo levata dai coglioni ,pure semo levata coglione,0.0
503,503,503,503,503,503,503,503,1472961926007242755,2421916304,ROSS54PLL,1,"#vaccinatevi tutti, presto fate presto‼️ https://t.co/5ze9elHymV",['#vaccinatevi'],#007474,,,,tutti  presto fate presto  ,presto fare presto,0.0
504,504,504,504,504,504,504,504,1472938158182572046,405145648,DOCTORWHO71,1,Se avessimo avuto internet al tempo del vaiolo con politici del genere lo avremmo ancora in mezzo ai  coglioni…#vaccinatevi https://t.co/5e2ebE1ESw,#vaccinatevi,1,405145648.0,DOCTORWHO71,#007474,se avessimo avuto internet al tempo del vaiolo con politici del genere lo avremmo ancora in mezzo ai coglioni  vaccinatevi,internet tempo vaiolo politico genere ancora mezzo coglione vaccinatevi,0.0
505,505,505,505,505,505,505,505,1472918146004754432,2162738143,VirtualRaven,2,"Che dire, siamo arrivati a questo punto. Siamo arrivati a leggere #sallusti che dice cose giuste

#vaccinatevi https://t.co/npD4B1T69h",#vaccinatevi,1,2162738143.0,VirtualRaven,#007474,che dire  siamo arrivati a questo punto  siamo arrivati a leggere che dice cose giuste,dire arrivare punto arrivare leggere dire cosa giusto,-0.9001
506,506,506,506,506,506,506,506,1472614581675741192,117059375,herisson13,2,"O con Omicron o con Sigma o Tau , prima o poi lo acchiappiamo.
#vaccinatevi_e_basta #vaccinatevi #Omicron",['#vaccinatevi'],#007474,,,,o con omicron o con sigma o tau   prima o poi lo acchiappiamo ,omicron sigma tau prima poi acchiappare,0.7184
507,507,507,507,507,507,507,507,1471921004150673408,280175586,nunziapenelope,189,"Un anno fa: 
circa 29 mila contagi, 800 morti                     
0ggi: 
circa 29 mila contagi, 120 morti
#vaccinatevi",['#vaccinatevi'],#007474,,,,un anno fa  circa 29 mila contagi  800 morti 0ggi  circa 29 mila contagi  120 morti,anno fa circa 29 mila contagio 800 morto 0ggi circa 29 mila contagio 120 morto,-0.7184
508,508,508,508,508,508,508,508,1472832860075741185,1262438419755683840,MedicinePop,1,"Non è vero che la doppia dose di vaccino non serve contro #Omicron! Serve per fare il #Booster che protegge contro la malattia severa! #vaccinatevi senza problemi. Non fatevi prendere dall'isteria da variante, inutile per voi stessi e nociva per gli altri!",['#vaccinatevi'],#007474,,,,non è vero che la doppia dose di vaccino non serve contro serve per fare il che protegge contro la malattia severa  senza problemi  non fatevi prendere dall isteria da variante  inutile per voi stessi e nociva per gli altri ,vero doppio dose vaccinare servire servire fare proteggere malattia severo senza problema fare prendere isteria variante inutile nocivo altro,-0.8951
509,509,509,509,509,509,509,509,1476122809386553345,1046084474218455040,UnitedPlanetFe1,1,Si chiama vita. #vaccinatevi e non rompete i caxxo. https://t.co/MO12LfECPp,#vaccinatevi,1,1.046084474218455e+18,UnitedPlanetFe1,#007474,si chiama vita  e non rompete i caxxo ,chiamare vita rompere caxxo,-0.6072
510,510,510,510,510,510,510,510,1475380896672980994,215699843,CasaPoundItalia,136,"In un mondo che ci vorrebbe senza terra, senza storia, senza valori CasaPound ha scelto un'altra strada, quella della sfida, della lotta, della volontà. La portiamo avanti da 18 anni e la porteremo più avanti ancora per altri mille.
Alla Vittoria!
#18anni #CasaPound https://t.co/Y8Effq61vX",#casapound,2,215699843.0,CasaPoundItalia,#042069,in un mondo che ci vorrebbe senza terra  senza storia  senza valori casapound ha scelto un altra strada  quella della sfida  della lotta  della volontà  la portiamo avanti da 18 anni e la porteremo più avanti ancora per altri mille  alla vittoria ,mondo volere senza terra senza storia senza valore casapound scegliere altro strada sfidare lotta volontà portare avanti 18 anno portare avanti ancora altro mille vittoria,-0.7243
511,511,511,511,511,511,511,511,1475760168881246209,591231469,digitaliano,1,"@Italiantifa @Open_gol Se aprite gli account social del criminale #patriota, troverete i likes ai sovranisti, alla #destra, a #meluzzi, #fusaro, #laveritaweb, #fuoridalcoro, un pizzico di #casapound e #ForzaNuova qb

Gli alleati del #Covid_19 hanno nomi e cognomi",#casapound,2,591231469.0,digitaliano,#042069,se aprite gli account social del criminale troverete i likes ai sovranisti  alla a un pizzico di e qb gli alleati del hanno nomi e cognomi,aprire account social criminale trovare likes sovranisti pizzico qb alleato nome cognome,-0.4939
512,512,512,512,512,512,512,512,1475672824169828352,1348996921646575617,Alessandro_Amad,1,"#CasaPound 🖤🔥🇮🇹🐢
#18anni 🖤🔥🇮🇹
ALLA VITTORIA!
🌹🌹🌹🌹🌹 https://t.co/THD3SS5izB",#casapound,2,1.3489969216465756e+18,Alessandro_Amad,#042069,           alla vittoria       ,vittoria,0.0
513,513,513,513,513,513,513,513,1475417023433826305,1432517894,CpiSardegna,6,"Vi aspettiamo questo giovedì per brindare con noi e per augurarci un nuovo anno di lotte 🏴🐢. Dalle 21
#ViaCerviSpazioNonConforme #CasaPound #Cagliari https://t.co/WqqnIWHZV2",#casapound,2,1432517894.0,CpiSardegna,#042069,vi aspettiamo questo giovedì per brindare con noi e per augurarci un nuovo anno di lotte     dalle 21,aspettare giovedì brindare augurare nuovo anno lotta 21,-0.7184
514,514,514,514,514,514,514,514,1475415051486085120,1196430685604663299,AntonioBarzanti,13,"Questa non è solamente una casa, ma il simbolo di una lotta che continua. #CasaPound https://t.co/vwwJ1Ho5VY",#casapound,2,1.1964306856046633e+18,AntonioBarzanti,#042069,questa non è solamente una casa  ma il simbolo di una lotta che continua ,solamente casa simbolo lotta continuare,-0.858
515,515,515,515,515,515,515,515,1475606085969063938,1343955493212065794,liliaragnar,1,"@CasaPoundItalia 
Sono passati 18 anni in cui abbiamo deciso di essere  un punto fermo in un mondo sempre più caotico,un mondo che ci vorrebbe senza terra,senza storia, senza valori
#CasaPound ha scelto un'altra strada,quella della sfida, della lotta, della volontà
🖤🇮🇹💪 https://t.co/qsFgLC4DYp",#casapound,2,1.3439554932120658e+18,liliaragnar,#042069,sono passati 18 anni in cui abbiamo deciso di essere un punto fermo in un mondo sempre più caotico un mondo che ci vorrebbe senza terra senza storia  senza valori ha scelto un altra strada quella della sfida  della lotta  della volontà     ,passare 18 anno deciso essere punto fermo mondo sempre caotico mondo volere senza terra senza storia senza valore scegliere altro strada sfidare lottare volontà,-0.9651
516,516,516,516,516,516,516,516,1474062773558693894,1108630532,chiaralucetw,62,Oggi ennesima #CABINADIREGIA di un Governo che si tiene in piedi solo in nome delle poltrone. Siamo contro il #greenpass perché non è una misura sanitaria ma solo il ricatto dello stato di togliere la libertà è il lavoro se non lo possiedi. La libertà non è un Qr code #casapound https://t.co/w49t8RmPPz,#casapound,2,1108630532.0,chiaralucetw,#042069,oggi ennesima di un governo che si tiene in piedi solo in nome delle poltrone  siamo contro il perché non è una misura sanitaria ma solo il ricatto dello stato di togliere la libertà è il lavoro se non lo possiedi  la libertà non è un qr code,oggi ennesimo governo tenere piede solo nome poltrona misura sanitario solo ricatto stare togliere libertà lavoro possedere libertà qr coda,0.8002
517,517,517,517,517,517,517,517,1475112735826489349,1042728810154737664,vedettaditalia,9,"Questa mattina i militanti di #CasaPound hanno deposto un mazzo di rose ed una pergamena, con su scritto “Gloria eterna allo Stupor Mundi”, ai piedi della tomba di #FedericoII, seppellito nella cattedrale di #Palermo.
@CasaPoundItalia

https://t.co/ufTlHi8ME1",#casapound,2,1.0427288101547377e+18,vedettaditalia,#042069,questa mattina i militanti di hanno deposto un mazzo di rose ed una pergamena  con su scritto  gloria eterna allo stupor mundi   ai piedi della tomba di seppellito nella cattedrale di,mattina militanti deporre mazzo rose pergamena scrivere gloria eterno stupor mundi piedi tomba seppellire cattedrale,-0.3612
518,518,518,518,518,518,518,518,1475115083076411396,3978683129,andreabonazzabz,4,"Gloria eterna allo Stupor Mundi
#FedericoII di Svevia 
#CasaPound 🔥 https://t.co/zdcS6TyGy9",#casapound,2,3978683129.0,andreabonazzabz,#042069,gloria eterna allo stupor mundi di svevia  ,gloria eterno stupor mundi svevia,0.5423
519,519,519,519,519,519,519,519,1475383905205334016,1095172103572197376,Fabiomig1,2,LUNGA VITA AI SOGNI #18anni #CasaPound https://t.co/AQlEyiT9Jz,#casapound,2,1.0951721035721974e+18,Fabiomig1,#042069,lunga vita ai sogni,lungo vita sogno,0.4019
520,520,520,520,520,520,520,520,1475054567255642113,215699843,CasaPoundItalia,188,"Il 26 dicembre 2003 nasce a Roma l’ultimo avamposto di libertà. #CasaPound.
Dopo 18 anni siamo ancora qui a difendere quel sogno.
Sgomberi, censura, attacchi mediatici e giudiziari non ci hanno scalfito. https://t.co/C2nf3f2gTS",#casapound,2,215699843.0,CasaPoundItalia,#042069,il 26 dicembre 2003 nasce a roma l ultimo avamposto di libertà  dopo 18 anni siamo ancora qui a difendere quel sogno  sgomberi  censura  attacchi mediatici e giudiziari non ci hanno scalfito ,26 dicembre 2003 nascere roma ultimo avamposto libertà dopo 18 anno ancora qui difendere quello sogno sgombero censurare attacco mediatico giudiziario scalfire,0.5781
521,521,521,521,521,521,521,521,1376489530237280262,987756923129876481,PBerizzi,288,"Un movimento alla sbarra per tentata ricostituzione del partito fascista e che da 18 anni scrocca sede e alloggi ai cittadini italiani annuncia che distribuirà pacchi alimentari agli italiani poveri. L'infinita sfacciataggine fascista.
#CasaPound 
#ParassitiDiStato",#casapound,2,9.877569231298764e+17,PBerizzi,#042069,un movimento alla sbarra per tentata ricostituzione del partito fascista e che da 18 anni scrocca sede e alloggi ai cittadini italiani annuncia che distribuirà pacchi alimentari agli italiani poveri  l infinita sfacciataggine fascista ,movimento sbarra tentare ricostituzione partito fascista 18 anno scroccare sede alloggio cittadino italiano annunciare distribuire pacco alimentare italiano povero infinito sfacciataggine fascista,-0.9432
522,522,522,522,522,522,522,522,1392130382213038081,987756923129876481,PBerizzi,513,"Tra gli indagati per gli insulti a #Mattarella c'è anche Francesca Totolo, pasionaria di #CasaPound, collaboratrice del Primato nazionale e autrice di Altaforte edizioni del picchiatore pregiudicato Francesco Polacchi.",#casapound,2,9.877569231298764e+17,PBerizzi,#042069,tra gli indagati per gli insulti a c è anche francesca totolo  pasionaria di collaboratrice del primato nazionale e autrice di altaforte edizioni del picchiatore pregiudicato francesco polacchi ,indagato insulto francesca totolo pasionaria collaboratrice primato nazionale autrice altaforte edizione picchiatore pregiudicato francesco polacco,-0.9169
523,523,523,523,523,523,523,523,1475424007549771776,1362498028519702530,GianCremona,3,"Il 26 dicembre 2003 nasce a Roma l’ultimo avamposto di libertà. #CasaPound 
Dopo 18 anni siamo ancora qui a difendere quel sogno.
Sgomberi, censura, attacchi mediatici e giudiziari non ci hanno scalfito. 
🔥Per mille anni 🇮🇹 https://t.co/7Pc61BtQOB",#casapound,2,1.3624980285197025e+18,GianCremona,#042069,il 26 dicembre 2003 nasce a roma l ultimo avamposto di libertà  dopo 18 anni siamo ancora qui a difendere quel sogno  sgomberi  censura  attacchi mediatici e giudiziari non ci hanno scalfito   per mille anni   ,26 dicembre 2003 nascere roma ultimo avamposto libertà dopo 18 anno ancora qui difendere quello sogno sgombero censurare attacco mediatico giudiziario scalfire mille anno,-0.3085
524,524,524,524,524,524,524,524,1401600488886394884,1253699877931872256,__rebel8,33,"Metti un giorno a Roma.

Tu chiamale, se vuoi, soddisfazioni. 
#CasaPound #topidifogna https://t.co/l8TO2TqgPE",#casapound,2,1.2536998779318725e+18,__rebel8,#042069,metti un giorno a roma  tu chiamale  se vuoi  soddisfazioni ,mettere giorno roma chiamale volere soddisfazione,-0.4215
525,525,525,525,525,525,525,525,1475484667746922499,837333495995334656,Devil1716,1,"18 anni sul fronte dell'essere.
Lunga vita ai sogni.
Lunga vita a #CasaPound https://t.co/pGHZW0ixxx",#casapound,2,8.373334959953347e+17,Devil1716,#042069,18 anni sul fronte dell essere  lunga vita ai sogni  lunga vita a,18 anno fronte essere lungo vita sogno lungo vita,-0.5106
526,526,526,526,526,526,526,526,1475482661313515523,1348996921646575617,Alessandro_Amad,1,"#CasaPound 🖤🔥🇮🇹🐢
#18anni 🖤🔥🇮🇹
ALLA VITTORIA!
🌹🌹🌹🌹🌹 https://t.co/7Tk98aBWAy",#casapound,2,1.3489969216465756e+18,Alessandro_Amad,#042069,           alla vittoria       ,vittoria,0.0
527,527,527,527,527,527,527,527,1475438634904002561,1348996921646575617,Alessandro_Amad,1,"26/12/2003
26/12/2021
#18anni
#CasaPound 🖤🔥🇮🇹

ORGOGLIO , AMORE e PASSIONE!!! 🖤🔥🇮🇹🐢

DIFENDI LA TORRE!!! 
🏴🔥🇮🇹🐢 

ALLA VITTORIA!!! 
🏴🔥🇮🇹🐢

🌹🌹🌹🌹🌹🌹🌹🌹🌹 https://t.co/z2l5xVjc8X",#casapound,2,1.3489969216465756e+18,Alessandro_Amad,#042069,26 12 2003 26 12 2021      orgoglio   amore e passione          difendi la torre          alla vittoria                   ,26 12 2003 26 12 2021 orgoglio amore passione difendere torre vittoria,0.8625
528,528,528,528,528,528,528,528,1475407327956246528,1364303913273483266,MonicaTess,3,Alla Vittoria #CasaPound 🖤🇮🇹 https://t.co/kaxRTRpCfM,#casapound,2,1.3643039132734833e+18,MonicaTess,#042069,alla vittoria    ,vittoria,0.0
529,529,529,529,529,529,529,529,1475434047669219329,1348996921646575617,Alessandro_Amad,1,"#CasaPound 🖤🔥🇮🇹🐢
#18anni 🖤🔥🇮🇹
ALLA VITTORIA!
🌹🌹🌹🌹🌹 https://t.co/vuyhZjA0ON",#casapound,2,1.3489969216465756e+18,Alessandro_Amad,#042069,           alla vittoria       ,vittoria,0.0
530,530,530,530,530,530,530,530,1475408480936812546,3377465939,GiulianAlfredo,1,"Sono passati 18 anni e siamo ancora qui, sul nostro fronte dell'Essere.
18 anni in cui abbiamo deciso di essere centralità, un punto fermo in un mondo sempre più caotico. Un mondo che ci vorrebbe senza terra, senza storia, senza valori. 
#CasaPound ha scelto un'altra strada,",#casapound,2,3377465939.0,GiulianAlfredo,#042069,sono passati 18 anni e siamo ancora qui  sul nostro fronte dell essere  18 anni in cui abbiamo deciso di essere centralità  un punto fermo in un mondo sempre più caotico  un mondo che ci vorrebbe senza terra  senza storia  senza valori  ha scelto un altra strada ,passare 18 anno ancora qui fronte essere 18 anno deciso essere centralità punto fermo mondo sempre caotico mondo volere senza terra senza storia senza valore scegliere altro strada,-0.9599
531,531,531,531,531,531,531,531,1475389689309843459,1348996921646575617,Alessandro_Amad,2,"#CasaPound 🖤🔥🇮🇹🐢
#18anni 🖤🔥🇮🇹
ALLA VITTORIA!
🌹🌹🌹🌹🌹 https://t.co/IXv0ZpCAqr",#casapound,2,1.3489969216465756e+18,Alessandro_Amad,#042069,           alla vittoria       ,vittoria,0.0
532,532,532,532,532,532,532,532,1475389037120794626,3978683129,andreabonazzabz,5,"Data una società e una civiltà come le attuali; nel ribelle, nell'antisociale, in colui che non si adatta, è in via di principio da vedervi l'uomo sano. 
Julius Evola 

AVGVRI #CasaPound 🖤🇮🇹
Alla Vittoria! https://t.co/EHq1QPZCF9",#casapound,2,3978683129.0,andreabonazzabz,#042069,data una società e una civiltà come le attuali  nel ribelle  nell antisociale  in colui che non si adatta  è in via di principio da vedervi l uomo sano  julius evola avgvri     alla vittoria ,dato società civiltà attuale ribelle antisociale colui adattare via principio vedere uomo sano julius evola avgvri vittoria,-0.8126
